PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,HasAge,FamilySize,IsAlone,FarePerPerson,LogFare,LogAge,Pclass_x_Fare,Age_x_IsAlone,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,AgeGroup_Child,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior
539,0,3,28.0,0,0,14.5,0,1,1,14.5,2.740840023925201,3.367295829986474,43.5,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
540,1,1,22.0,0,2,49.5,1,3,0,16.5,3.9219733362813143,3.1354942159291497,49.5,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
541,1,1,36.0,0,2,71.0,1,3,0,23.666666666666668,4.276666119016055,3.6109179126442243,71.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
542,0,3,9.0,4,2,31.275,1,7,0,4.4678571428571425,3.4742929367327062,2.302585092994046,93.82499999999999,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
543,0,3,11.0,4,2,31.275,1,7,0,4.4678571428571425,3.4742929367327062,2.4849066497880004,93.82499999999999,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
544,1,2,32.0,1,0,26.0,1,2,0,13.0,3.295836866004329,3.4965075614664802,52.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
545,0,1,50.0,1,0,100.2688,1,2,0,50.1344,4.61777836776278,3.9318256327243257,100.2688,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
546,0,1,54.5,0,0,26.0,1,1,1,26.0,3.295836866004329,4.0163830207523885,26.0,54.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
547,1,2,19.0,1,0,26.0,1,2,0,13.0,3.295836866004329,2.995732273553991,52.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
548,1,2,28.0,0,0,13.8625,0,1,1,13.8625,2.6988412620169004,3.367295829986474,27.725,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
549,0,3,33.0,1,1,20.525,1,3,0,6.841666666666666,3.0692150503137943,3.5263605246161616,61.574999999999996,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
550,1,2,8.0,1,1,36.75,1,3,0,12.25,3.6309854756950335,2.1972245773362196,73.5,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
551,1,1,17.0,0,2,100.2688,1,3,0,33.42293333333333,4.61777836776278,2.8903717578961645,100.2688,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
552,0,2,27.0,0,0,26.0,1,1,1,26.0,3.295836866004329,3.332204510175204,52.0,27.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
553,0,3,28.0,0,0,7.8292,0,1,1,7.8292,2.17806441028492,3.367295829986474,23.4876,28.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
554,1,3,22.0,0,0,7.225,1,1,1,7.225,2.1071782966514356,3.1354942159291497,21.674999999999997,22.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
555,1,3,22.0,0,0,7.775,1,1,1,7.775,2.1719067693519296,3.1354942159291497,23.325000000000003,22.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
556,0,1,54.5,0,0,26.55,1,1,1,26.55,3.3160025355989236,4.0163830207523885,26.55,54.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
557,1,1,48.0,1,0,39.6,1,2,0,19.8,3.703768066607687,3.8918202981106265,39.6,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
558,0,1,28.0,0,0,100.2688,0,1,1,100.2688,4.61777836776278,3.367295829986474,100.2688,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
559,1,1,39.0,1,1,79.65,1,3,0,26.55,4.390118804571218,3.6888794541139363,79.65,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
560,1,3,36.0,1,0,17.4,1,2,0,8.7,2.91235066461494,3.6109179126442243,52.199999999999996,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
561,0,3,28.0,0,0,7.75,0,1,1,7.75,2.169053700369523,3.367295829986474,23.25,28.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
562,0,3,40.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,3.713572066704308,23.6874,40.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
563,0,2,28.0,0,0,13.5,1,1,1,13.5,2.6741486494265287,3.367295829986474,27.0,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
564,0,3,28.0,0,0,8.05,0,1,1,8.05,2.2027647577118348,3.367295829986474,24.150000000000002,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
565,0,3,28.0,0,0,8.05,0,1,1,8.05,2.2027647577118348,3.367295829986474,24.150000000000002,28.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
566,0,3,24.0,2,0,24.15,1,3,0,8.049999999999999,3.224857896545748,3.2188758248682006,72.44999999999999,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
567,0,3,19.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,2.995732273553991,23.6874,19.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
568,0,3,29.0,0,4,21.075,1,5,0,4.215,3.094445746490024,3.4011973816621555,63.224999999999994,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
569,0,3,28.0,0,0,7.2292,0,1,1,7.2292,2.1076888046179385,3.367295829986474,21.6876,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
570,1,3,32.0,0,0,7.8542,1,1,1,7.8542,2.180891922715322,3.4965075614664802,23.5626,32.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
571,1,2,54.5,0,0,10.5,1,1,1,10.5,2.4423470353692043,4.0163830207523885,21.0,54.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
572,1,1,53.0,2,0,51.4792,1,3,0,17.15973333333333,3.960416900617205,3.9889840465642745,51.4792,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
573,1,1,36.0,0,0,26.3875,1,1,1,26.3875,3.3100867049215847,3.6109179126442243,26.3875,36.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
574,1,3,28.0,0,0,7.75,0,1,1,7.75,2.169053700369523,3.367295829986474,23.25,28.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
575,0,3,16.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,2.833213344056216,24.150000000000002,16.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
576,0,3,19.0,0,0,14.5,1,1,1,14.5,2.740840023925201,2.995732273553991,43.5,19.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
577,1,2,34.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.5553480614894135,26.0,34.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
578,1,1,39.0,1,0,55.9,1,2,0,27.95,4.041295341132285,3.6888794541139363,55.9,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
579,0,3,28.0,1,0,14.4583,0,2,0,7.22915,2.738146075922933,3.367295829986474,43.3749,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
580,1,3,32.0,0,0,7.925,1,1,1,7.925,2.188856327665703,3.4965075614664802,23.775,32.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
581,1,2,25.0,1,1,30.0,1,3,0,10.0,3.4339872044851463,3.258096538021482,60.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
582,1,1,39.0,1,1,100.2688,1,3,0,33.42293333333333,4.61777836776278,3.6888794541139363,100.2688,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
583,0,2,54.0,0,0,26.0,1,1,1,26.0,3.295836866004329,4.007333185232471,52.0,54.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
584,0,1,36.0,0,0,40.125,1,1,1,40.125,3.716616209085536,3.6109179126442243,40.125,36.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
585,0,3,28.0,0,0,8.7125,0,1,1,8.7125,2.2734137156937657,3.367295829986474,26.137500000000003,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
586,1,1,18.0,0,2,79.65,1,3,0,26.55,4.390118804571218,2.9444389791664403,79.65,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
587,0,2,47.0,0,0,15.0,1,1,1,15.0,2.772588722239781,3.8712010109078907,30.0,47.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
588,1,1,54.5,1,1,79.2,1,3,0,26.400000000000002,4.384523514872469,4.0163830207523885,79.2,0.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
589,0,3,22.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,3.1354942159291497,24.150000000000002,22.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
590,0,3,28.0,0,0,8.05,0,1,1,8.05,2.2027647577118348,3.367295829986474,24.150000000000002,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
591,0,3,35.0,0,0,7.125,1,1,1,7.125,2.094945728215801,3.58351893845611,21.375,35.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
592,1,1,52.0,1,0,78.2667,1,2,0,39.13335,4.37281811610993,3.970291913552122,78.2667,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
593,0,3,47.0,0,0,7.25,1,1,1,7.25,2.1102132003465894,3.8712010109078907,21.75,47.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
594,0,3,28.0,0,2,7.75,0,3,0,2.5833333333333335,2.169053700369523,3.367295829986474,23.25,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
595,0,2,37.0,1,0,26.0,1,2,0,13.0,3.295836866004329,3.6375861597263857,52.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
596,0,3,36.0,1,1,24.15,1,3,0,8.049999999999999,3.224857896545748,3.6109179126442243,72.44999999999999,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
597,1,2,28.0,0,0,33.0,0,1,1,33.0,3.5263605246161616,3.367295829986474,66.0,28.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
598,0,3,49.0,0,0,0.0,1,1,1,0.0,0.0,3.912023005428146,0.0,49.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
599,0,3,28.0,0,0,7.225,0,1,1,7.225,2.1071782966514356,3.367295829986474,21.674999999999997,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
600,1,1,49.0,1,0,56.9292,1,2,0,28.4646,4.0592215752427645,3.912023005428146,56.9292,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
601,1,2,24.0,2,1,27.0,1,4,0,6.75,3.332204510175204,3.2188758248682006,54.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
602,0,3,28.0,0,0,7.8958,0,1,1,7.8958,2.1855792552411137,3.367295829986474,23.6874,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
603,0,1,28.0,0,0,42.4,0,1,1,42.4,3.770459441106359,3.367295829986474,42.4,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
604,0,3,44.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,3.8066624897703196,24.150000000000002,44.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
605,1,1,35.0,0,0,26.55,1,1,1,26.55,3.3160025355989236,3.58351893845611,26.55,35.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
606,0,3,36.0,1,0,15.55,1,2,0,7.775,2.806386101823072,3.6109179126442243,46.650000000000006,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
607,0,3,30.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,3.4339872044851463,23.6874,30.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
608,1,1,27.0,0,0,30.5,1,1,1,30.5,3.449987545831587,3.332204510175204,30.5,27.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
609,1,2,22.0,1,2,41.5792,1,4,0,10.3948,3.7513658711253766,3.1354942159291497,83.1584,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
610,1,1,40.0,0,0,100.2688,1,1,1,100.2688,4.61777836776278,3.713572066704308,100.2688,40.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
611,0,3,39.0,1,5,31.275,1,7,0,4.4678571428571425,3.4742929367327062,3.6888794541139363,93.82499999999999,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
612,0,3,28.0,0,0,7.05,0,1,1,7.05,2.085672091430472,3.367295829986474,21.15,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
613,1,3,28.0,1,0,15.5,0,2,0,7.75,2.803360380906535,3.367295829986474,46.5,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
614,0,3,28.0,0,0,7.75,0,1,1,7.75,2.169053700369523,3.367295829986474,23.25,28.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
615,0,3,35.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,3.58351893845611,24.150000000000002,35.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
616,1,2,24.0,1,2,65.0,1,4,0,16.25,4.189654742026425,3.2188758248682006,130.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
617,0,3,34.0,1,1,14.4,1,3,0,4.8,2.7343675094195836,3.5553480614894135,43.2,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
618,0,3,26.0,1,0,16.1,1,2,0,8.05,2.8390784635086144,3.295836866004329,48.300000000000004,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
619,1,2,4.0,2,1,39.0,1,4,0,9.75,3.6888794541139363,1.6094379124341003,78.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
620,0,2,26.0,0,0,10.5,1,1,1,10.5,2.4423470353692043,3.295836866004329,21.0,26.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
621,0,3,27.0,1,0,14.4542,1,2,0,7.2271,2.737880811060884,3.332204510175204,43.3626,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
622,1,1,42.0,1,0,52.5542,1,2,0,26.2771,3.9806942251907276,3.7612001156935624,52.5542,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
623,1,3,20.0,1,1,15.7417,1,3,0,5.247233333333333,2.817902613071225,3.044522437723423,47.2251,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
624,0,3,21.0,0,0,7.8542,1,1,1,7.8542,2.180891922715322,3.091042453358316,23.5626,21.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
625,0,3,21.0,0,0,16.1,1,1,1,16.1,2.8390784635086144,3.091042453358316,48.300000000000004,21.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
626,0,1,54.5,0,0,32.3208,1,1,1,32.3208,3.5061818266142577,4.0163830207523885,32.3208,54.5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
627,0,2,54.5,0,0,12.35,1,1,1,12.35,2.5915163848462583,4.0163830207523885,24.7,54.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
628,1,1,21.0,0,0,77.9583,1,1,1,77.9583,4.368919865004903,3.091042453358316,77.9583,21.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
629,0,3,26.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,3.295836866004329,23.6874,26.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
630,0,3,28.0,0,0,7.7333,0,1,1,7.7333,2.167143305297764,3.367295829986474,23.1999,28.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
631,1,1,54.5,0,0,30.0,1,1,1,30.0,3.4339872044851463,4.0163830207523885,30.0,54.5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
632,0,3,51.0,0,0,7.0542,1,1,1,7.0542,2.086193694502369,3.9512437185814275,21.162599999999998,51.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
633,1,1,32.0,0,0,30.5,1,1,1,30.5,3.449987545831587,3.4965075614664802,30.5,32.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
634,0,1,28.0,0,0,0.0,0,1,1,0.0,0.0,3.367295829986474,0.0,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
635,0,3,9.0,3,2,27.9,1,6,0,4.6499999999999995,3.3638415951183864,2.302585092994046,83.69999999999999,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
636,1,2,28.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.367295829986474,26.0,28.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
637,0,3,32.0,0,0,7.925,1,1,1,7.925,2.188856327665703,3.4965075614664802,23.775,32.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
638,0,2,31.0,1,1,26.25,1,3,0,8.75,3.305053521109253,3.4657359027997265,52.5,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
639,0,3,41.0,0,5,39.6875,1,6,0,6.614583333333333,3.705920919968788,3.7376696182833684,119.0625,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
640,0,3,28.0,1,0,16.1,0,2,0,8.05,2.8390784635086144,3.367295829986474,48.300000000000004,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
641,0,3,20.0,0,0,7.8542,1,1,1,7.8542,2.180891922715322,3.044522437723423,23.5626,20.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
642,1,1,24.0,0,0,69.3,1,1,1,69.3,4.252771798816619,3.2188758248682006,69.3,24.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
643,0,3,2.5,3,2,27.9,1,6,0,4.6499999999999995,3.3638415951183864,1.252762968495368,83.69999999999999,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
644,1,3,28.0,0,0,56.4958,0,1,1,56.4958,4.051711901657239,3.367295829986474,169.4874,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
645,1,3,2.5,2,1,19.2583,1,4,0,4.814575,3.0085645861193133,1.252762968495368,57.774899999999995,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
646,1,1,48.0,1,0,76.7292,1,2,0,38.3646,4.353230991152628,3.8918202981106265,76.7292,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
647,0,3,19.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,2.995732273553991,23.6874,19.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
648,1,1,54.5,0,0,35.5,1,1,1,35.5,3.597312260588446,4.0163830207523885,35.5,54.5,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
649,0,3,28.0,0,0,7.55,0,1,1,7.55,2.145931282948669,3.367295829986474,22.65,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
650,1,3,23.0,0,0,7.55,1,1,1,7.55,2.145931282948669,3.1780538303479458,22.65,23.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
651,0,3,28.0,0,0,7.8958,0,1,1,7.8958,2.1855792552411137,3.367295829986474,23.6874,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
652,1,2,18.0,0,1,23.0,1,2,0,11.5,3.1780538303479458,2.9444389791664403,46.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
653,0,3,21.0,0,0,8.4333,1,1,1,8.4333,2.2442459824059346,3.091042453358316,25.299899999999997,21.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
654,1,3,28.0,0,0,7.8292,0,1,1,7.8292,2.17806441028492,3.367295829986474,23.4876,28.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
655,0,3,18.0,0,0,6.75,1,1,1,6.75,2.0476928433652555,2.9444389791664403,20.25,18.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
656,0,2,24.0,2,0,73.5,1,3,0,24.5,4.310799125385514,3.2188758248682006,147.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
657,0,3,28.0,0,0,7.8958,0,1,1,7.8958,2.1855792552411137,3.367295829986474,23.6874,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
658,0,3,32.0,1,1,15.5,1,3,0,5.166666666666667,2.803360380906535,3.4965075614664802,46.5,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
659,0,2,23.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.1780538303479458,26.0,23.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
660,0,1,54.5,0,2,100.2688,1,3,0,33.42293333333333,4.61777836776278,4.0163830207523885,100.2688,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
661,1,1,50.0,2,0,100.2688,1,3,0,33.42293333333333,4.61777836776278,3.9318256327243257,100.2688,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
662,0,3,40.0,0,0,7.225,1,1,1,7.225,2.1071782966514356,3.713572066704308,21.674999999999997,40.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
663,0,1,47.0,0,0,25.5875,1,1,1,25.5875,3.2804411805263554,3.8712010109078907,25.5875,47.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
664,0,3,36.0,0,0,7.4958,1,1,1,7.4958,2.139571923732859,3.6109179126442243,22.4874,36.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
665,1,3,20.0,1,0,7.925,1,2,0,3.9625,2.188856327665703,3.044522437723423,23.775,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
666,0,2,32.0,2,0,73.5,1,3,0,24.5,4.310799125385514,3.4965075614664802,147.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
667,0,2,25.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.258096538021482,26.0,25.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
668,0,3,28.0,0,0,7.775,0,1,1,7.775,2.1719067693519296,3.367295829986474,23.325000000000003,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
669,0,3,43.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,3.784189633918261,24.150000000000002,43.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
670,1,1,28.0,1,0,52.0,0,2,0,26.0,3.970291913552122,3.367295829986474,52.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
671,1,2,40.0,1,1,39.0,1,3,0,13.0,3.6888794541139363,3.713572066704308,78.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
672,0,1,31.0,1,0,52.0,1,2,0,26.0,3.970291913552122,3.4657359027997265,52.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
673,0,2,54.5,0,0,10.5,1,1,1,10.5,2.4423470353692043,4.0163830207523885,21.0,54.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
